,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HDFC,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2016-08-25,261.75,1105.9000244140623,586.5499877929688,2862.39990234375,2688.25,1028.9599609375,398.8330078125,1732.1500244140625,562.9000244140625,331.29998779296875,3050.300048828125,22090.599609375,104.93399810791016,701.5170288085938,399.0249938964844,629.2750244140625,1357.5,3304.60009765625,154.25,910.7999877929688,224.5,1182.050048828125,518.0750122070311,142.52499389648438,253.4499969482422,174.5399932861328,780.75,969.7670288085938,4933.7001953125,706.9249877929688,6829.85009765625,132.20799255371094,158.5330047607422,182.25,506.3500061035156,250.1499938964844,17053.099609375,764.9500122070312,493.8500061035156,354.7040100097656,1275.530029296875,458.1000061035156,395.1000061035156,3789.5,421.5,169.89999389648438,189.0,510.7999877929688
2016-08-26,257.70001220703125,1123.300048828125,586.4000244140625,2858.25,2808.0,1048.0899658203123,397.1669921875,1718.8499755859375,567.25,333.29998779296875,3040.39990234375,22331.0,106.4810028076172,702.3070068359375,389.375,628.5499877929688,1366.3499755859375,3304.85009765625,155.5,904.5,223.0,1163.550048828125,510.125,143.38699340820312,253.8000030517578,175.60499572753906,780.7999877929688,951.4669799804688,4920.89990234375,712.4249877929688,6831.25,131.58299255371094,158.93299865722656,180.8000030517578,513.9500122070311,246.6000061035156,17103.69921875,755.25,503.75,351.989013671875,1262.469970703125,459.95001220703125,405.75,3803.449951171875,423.20001220703125,169.25,183.75,506.0
2016-08-29,262.60000610351557,1111.8499755859377,589.1500244140625,2887.85009765625,2815.89990234375,1074.3599853515623,399.20001220703125,1703.1800537109375,568.0,333.8500061035156,3052.14990234375,22308.099609375,106.36900329589844,700.8200073242188,377.5499877929688,619.0499877929688,1375.5,3412.0,158.3000030517578,905.2000122070312,227.7270050048828,1155.550048828125,511.3999938964844,142.93800354003906,252.8000030517578,177.31500244140625,781.4000244140625,973.0,4927.39990234375,711.2000122070312,6751.39990234375,132.95799255371094,158.1999969482422,180.25,528.7249755859375,249.0500030517578,16934.80078125,759.2999877929688,525.2999877929689,356.0849914550781,1250.280029296875,449.5499877929688,403.20001220703125,3782.5,424.7669982910156,173.35000610351562,179.5500030517578,530.0999755859375
2016-08-30,262.95001220703125,1146.199951171875,591.1500244140625,2978.89990234375,2844.5,1077.739990234375,405.5,1721.5999755859375,576.0999755859375,334.6499938964844,3090.75,23043.099609375,108.75900268554688,725.5059814453125,386.95001220703125,634.3250122070312,1392.0999755859375,3477.5,162.75,924.7999877929688,232.9550018310547,1160.0999755859375,520.2000122070311,143.38699340820312,257.29998779296875,178.11500549316406,786.1500244140625,983.7670288085938,5067.64990234375,718.0,6687.5498046875,134.79200744628906,161.13299560546875,183.3000030517578,533.2000122070311,252.25,17058.599609375,774.8499755859375,529.0,359.89599609375,1272.0699462890625,462.95001220703125,407.6000061035156,3891.85009765625,425.8330078125,175.1999969482422,183.54400634765625,529.2000122070311
2016-08-31,262.95001220703125,1157.9000244140625,596.8499755859375,2978.5,2967.300048828125,1101.1099853515623,401.7330017089844,1730.280029296875,572.9500122070312,333.5,3089.85009765625,22750.900390625,107.97200012207031,723.4219970703125,389.2749938964844,645.5999755859375,1405.449951171875,3541.35009765625,159.25,917.0499877929688,234.5449981689453,1186.199951171875,517.9249877929689,143.85000610351562,260.04998779296875,175.30999755859375,806.9000244140625,1008.6300048828124,5053.64990234375,718.2999877929688,6525.5498046875,132.70799255371094,157.5330047607422,183.6999969482422,530.0,252.5,17174.80078125,775.6500244140625,537.7000122070311,352.6080017089844,1255.6500244140625,468.7999877929688,418.5,4028.699951171875,425.9670104980469,170.0,184.36900329589844,539.5
2016-09-01,258.70001220703125,1156.949951171875,596.6500244140625,2999.0,3030.550048828125,1116.0799560546877,391.20001220703125,1704.6800537109375,579.1500244140625,338.0,3097.64990234375,22774.19921875,110.18000030517578,713.197021484375,391.8999938964844,641.8499755859375,1424.75,3547.60009765625,157.5,925.7999877929688,237.2270050048828,1184.199951171875,518.7750244140625,143.91299438476562,261.0,177.27499389648438,810.7000122070312,1004.72998046875,5060.75,726.7750244140625,6488.64990234375,132.29200744628906,157.73300170898438,184.3000030517578,514.5999755859375,252.0,17252.19921875,770.0499877929688,543.6500244140625,356.8949890136719,1253.75,469.1499938964844,413.5,4062.89990234375,418.1000061035156,170.1999969482422,181.4810028076172,535.4000244140625
2016-09-02,268.20001220703125,1167.550048828125,599.2000122070312,2998.050048828125,3052.5,1113.97998046875,391.1669921875,1677.469970703125,577.9500122070312,332.29998779296875,3123.050048828125,22817.0,111.30500030517578,714.64599609375,392.2749938964844,642.5499877929688,1439.1500244140625,3577.699951171875,157.25,920.75,237.5449981689453,1192.1500244140625,515.9249877929689,143.36300659179688,262.89999389648443,177.74000549316406,813.5999755859375,1003.3699951171876,5160.4501953125,736.7999877929688,6439.64990234375,133.33299255371094,159.16700744628906,183.8000030517578,506.6749877929688,254.6000061035156,17231.19921875,782.3499755859375,549.8499755859375,356.5140075683594,1257.4000244140625,471.8500061035156,418.3500061035156,4085.35009765625,423.4670104980469,172.25,181.3500061035156,533.4500122070311
2016-09-06,270.60000610351557,1204.1500244140625,635.9000244140625,3004.800048828125,3073.5,1126.5799560546875,399.0669860839844,1728.550048828125,578.5999755859375,328.8500061035156,3133.050048828125,22948.30078125,113.4000015258789,728.39501953125,392.7999877929688,650.2000122070312,1458.050048828125,3614.60009765625,158.5,937.8499755859376,247.90899658203125,1226.949951171875,522.5,143.3000030517578,262.60000610351557,186.2550048828125,818.0499877929688,1010.9299926757812,5319.7001953125,744.9249877929688,6565.14990234375,136.29200744628906,159.0330047607422,186.6000061035156,509.95001220703125,260.10000610351557,17986.099609375,782.6500244140625,588.7000122070312,367.51800537109375,1242.030029296875,480.0499877929688,437.45001220703125,4074.800048828125,431.9670104980469,174.60000610351562,181.08799743652344,538.25
2016-09-07,272.25,1177.199951171875,625.0999755859375,2985.800048828125,3057.35009765625,1139.3299560546875,393.20001220703125,1744.469970703125,580.75,331.0,3138.85009765625,22972.80078125,111.36100006103516,719.6810302734375,393.5499877929688,643.375,1427.1500244140625,3606.85009765625,159.6999969482422,933.0,252.86399841308597,1217.050048828125,527.1749877929689,141.88699340820312,262.79998779296875,185.15499877929688,804.0999755859375,1012.1699829101562,5336.0498046875,744.375,6461.7998046875,134.375,163.3000030517578,184.75,508.82501220703125,266.79998779296875,17723.599609375,779.25,587.4000244140625,371.5199890136719,1220.280029296875,471.8500061035156,425.2999877929688,4085.60009765625,440.5669860839844,173.60000610351562,180.656005859375,535.1500244140625
2016-09-08,275.60000610351557,1182.5999755859375,629.3499755859375,3088.699951171875,3129.39990234375,1162.800048828125,391.4670104980469,1736.050048828125,595.1500244140625,332.54998779296875,3188.449951171875,23419.19921875,109.33599853515624,739.8740234375,386.9750061035156,644.7000122070312,1437.800048828125,3703.75,161.9499969482422,951.5499877929688,251.2270050048828,1219.5999755859375,518.8250122070311,140.96200561523438,264.89999389648443,184.8800048828125,819.75,1026.3299560546877,5489.39990234375,746.0499877929688,6431.7998046875,133.125,164.1999969482422,186.3999938964844,516.7000122070311,268.35000610351557,17691.19921875,808.0499877929688,584.2000122070312,383.9530029296875,1161.050048828125,459.0499877929688,432.8500061035156,4115.35009765625,439.5669860839844,175.3000030517578,177.7310028076172,538.7000122070311
2016-09-09,272.20001220703125,1171.75,613.0999755859375,3036.449951171875,3034.39990234375,1153.550048828125,392.36700439453125,1727.530029296875,580.5,332.20001220703125,3193.300048828125,22925.099609375,111.09400177001952,729.1380004882812,390.2749938964844,645.2000122070312,1410.6500244140625,3621.199951171875,154.85000610351562,929.9500122070312,249.1820068359375,1217.6500244140625,517.75,140.91299438476562,258.29998779296875,182.3800048828125,818.8499755859375,1011.7999877929688,5403.0,736.2249755859375,6507.89990234375,132.33299255371094,169.9669952392578,183.8000030517578,522.2750244140625,264.10000610351557,17342.900390625,797.4500122070312,573.25,375.95001220703125,1176.219970703125,458.2999877929688,423.95001220703125,3953.699951171875,440.3330078125,171.25,180.24400329589844,533.4000244140625
2016-09-12,260.0,1154.5999755859375,592.0999755859375,2954.89990234375,2942.89990234375,1094.4000244140623,377.2669982910156,1713.969970703125,570.0999755859375,330.45001220703125,3137.60009765625,22741.400390625,108.7030029296875,717.9920043945312,391.3500061035156,639.9500122070312,1399.050048828125,3532.800048828125,140.85000610351562,918.4500122070312,243.8179931640625,1195.800048828125,527.0,138.23800659179688,252.25,174.5050048828125,813.2999877929688,975.4669799804688,5329.0,712.9749755859375,6431.2001953125,127.375,167.33299255371094,180.25,523.25,252.75,16910.80078125,787.0499877929688,553.4500122070311,355.6570129394531,1179.530029296875,463.8500061035156,411.2999877929688,3866.14990234375,432.7330017089844,161.3000030517578,180.1499938964844,515.5499877929689
2016-09-14,264.70001220703125,1163.5999755859375,601.7999877929688,2971.550048828125,2903.39990234375,1101.050048828125,383.5669860839844,1769.949951171875,577.5,324.3500061035156,3157.800048828125,22598.19921875,108.56300354003906,730.8189697265625,388.1749877929688,634.7249755859375,1392.199951171875,3590.199951171875,143.25,908.4500122070312,246.7729949951172,1189.699951171875,522.7999877929689,141.39999389648438,251.8500061035156,175.03500366210938,805.9500122070312,983.5330200195312,5363.89990234375,705.7750244140625,6344.4501953125,129.75,165.4669952392578,179.14999389648438,522.375,257.54998779296875,16866.19921875,779.8499755859375,560.5,356.2279968261719,1164.219970703125,466.70001220703125,414.5499877929688,3944.25,464.20001220703125,165.85000610351562,179.2689971923828,518.1500244140625
2016-09-15,267.39999389648443,1173.550048828125,588.75,2931.75,2966.14990234375,1099.0,378.7669982910156,1765.800048828125,585.4000244140625,323.75,3139.449951171875,22440.099609375,108.40799713134766,732.4539794921875,389.5,639.7999877929688,1410.050048828125,3523.449951171875,145.5500030517578,914.0,246.0,1181.1500244140625,521.0999755859375,139.69999694824222,255.8999938964844,175.375,808.5999755859375,980.1669921875,5452.39990234375,703.125,6301.39990234375,127.83300018310548,165.66700744628906,174.8000030517578,532.5,256.0,16679.69921875,786.3499755859375,557.5499877929689,349.0830078125,1163.469970703125,462.75,406.3999938964844,3928.64990234375,456.5,165.60000610351562,179.41900634765625,530.8499755859375
2016-09-16,271.14999389648443,1155.1500244140625,602.2000122070312,2981.60009765625,2895.050048828125,1087.8499755859377,385.2999877929688,1737.75,593.5499877929688,324.54998779296875,3150.14990234375,23135.19921875,109.23799896240234,751.864990234375,393.1749877929688,648.9249877929688,1397.3499755859375,3588.699951171875,142.64999389648438,911.7000122070312,243.0449981689453,1169.6500244140625,530.0750122070311,142.5500030517578,260.35000610351557,172.55499267578125,806.5999755859375,982.1329956054688,5573.2998046875,703.3250122070312,6407.0,127.54199981689452,166.86700439453125,176.0500030517578,537.7750244140625,254.3000030517578,16721.099609375,783.7999877929688,548.7000122070311,341.8900146484375,1180.8499755859375,465.2999877929688,407.6000061035156,3924.0,461.86700439453125,162.1999969482422,179.77499389648438,519.4500122070311
2016-09-19,276.14999389648443,1163.5999755859375,594.3499755859375,2945.85009765625,2964.0,1075.9000244140623,390.1329956054688,1705.800048828125,597.7999877929688,328.29998779296875,3157.35009765625,23129.19921875,109.2519989013672,752.64697265625,394.5249938964844,645.0750122070312,1392.800048828125,3564.050048828125,143.9499969482422,911.9500122070312,246.90899658203125,1205.0999755859375,530.5999755859375,142.78799438476562,258.85000610351557,176.99000549316406,802.8499755859375,986.5330200195312,5491.89990234375,708.5,6337.4501953125,129.29200744628906,169.43299865722656,177.39999389648438,541.2000122070311,255.6499938964844,16706.30078125,782.5,554.4500122070311,344.5570068359375,1205.719970703125,466.6000061035156,402.8500061035156,3990.449951171875,454.8330078125,164.6999969482422,179.9810028076172,525.75
2016-09-20,270.10000610351557,1165.050048828125,592.9500122070312,2886.949951171875,3096.199951171875,1075.050048828125,390.5,1705.25,602.8499755859375,329.25,3157.800048828125,23427.80078125,108.29499816894531,755.52099609375,396.0249938964844,644.2249755859375,1393.0999755859375,3466.39990234375,145.60000610351562,902.9000244140624,247.36399841308597,1184.300048828125,525.0750122070311,142.625,256.95001220703125,176.18499755859375,792.75,983.9669799804688,5514.85009765625,704.9249877929688,6339.9501953125,127.83300018310548,171.83299255371094,178.10000610351562,537.0999755859375,254.4499969482422,16810.19921875,778.75,548.4500122070311,348.3210144042969,1203.25,462.20001220703125,402.8500061035156,3988.699951171875,453.20001220703125,164.14999389648438,180.3939971923828,525.3499755859375
2016-09-21,269.70001220703125,1170.5999755859375,598.9000244140625,2902.64990234375,3174.949951171875,1070.25,391.20001220703125,1699.050048828125,601.3499755859375,331.0,3153.0,24198.69921875,108.9000015258789,754.2349853515625,396.2999877929688,646.5,1392.3499755859375,3459.39990234375,149.5500030517578,913.0499877929688,245.36399841308597,1185.0,527.875,142.9499969482422,253.6499938964844,175.3249969482422,788.4000244140625,981.4000244140624,5501.25,703.4500122070312,6313.0498046875,128.33299255371094,170.23300170898438,175.3000030517578,536.125,251.1499938964844,16685.30078125,778.8499755859375,549.9000244140625,352.3219909667969,1206.699951171875,461.1499938964844,406.45001220703125,3960.75,456.1329956054688,165.25,181.44400024414062,526.25
2016-09-22,275.35000610351557,1192.0,591.7999877929688,2926.75,3254.199951171875,1127.949951171875,399.20001220703125,1700.469970703125,609.0999755859375,327.45001220703125,3149.300048828125,24808.900390625,109.7020034790039,763.3280029296875,394.4249877929688,653.4500122070312,1413.25,3538.550048828125,154.60000610351562,910.1500244140624,250.4550018310547,1219.5999755859375,529.4000244140625,144.8249969482422,255.25,176.27000427246094,795.1500244140625,999.9669799804688,5597.10009765625,706.7999877929688,6450.2998046875,130.83299255371094,173.0,178.5500030517578,544.4749755859375,257.89999389648443,17046.099609375,786.75,558.4500122070311,359.4200134277344,1189.0,454.75,414.3999938964844,3980.0,456.1669921875,168.64999389648438,180.656005859375,525.6500244140625
2016-09-23,275.10000610351557,1191.199951171875,557.4500122070311,2929.64990234375,3294.64990234375,1126.5,403.1000061035156,1710.550048828125,611.5499877929688,328.3999938964844,3182.199951171875,24853.19921875,108.59100341796876,759.0059814453125,398.625,656.3499755859375,1425.0999755859375,3532.14990234375,154.4499969482422,910.5499877929688,246.59100341796875,1220.800048828125,521.2750244140625,145.8249969482422,253.4499969482422,175.6300048828125,796.1500244140625,998.0,5601.7998046875,705.0499877929688,6494.60009765625,130.75,173.6999969482422,175.9499969482422,551.4000244140625,254.5500030517578,16960.80078125,780.0499877929688,553.0499877929689,354.4179992675781,1199.050048828125,454.6000061035156,409.0,3964.199951171875,461.6000061035156,170.39999389648438,180.0749969482422,524.5999755859375
2016-09-26,270.39999389648443,1183.0,547.4000244140625,2891.60009765625,3287.0,1122.800048828125,414.9670104980469,1708.530029296875,604.5,332.45001220703125,3199.64990234375,24693.80078125,105.96099853515624,750.68701171875,394.4750061035156,648.0750122070312,1412.449951171875,3466.0,153.60000610351562,892.5999755859375,238.6820068359375,1201.6500244140625,517.9500122070311,148.0500030517578,248.0500030517578,175.7050018310547,787.75,977.1329956054688,5568.89990234375,690.0999755859375,6504.25,126.79199981689452,166.36700439453125,175.6999969482422,553.5999755859375,251.6499938964844,17014.30078125,766.1500244140625,535.2999877929689,352.27398681640625,1200.550048828125,448.95001220703125,404.75,3923.14990234375,454.7669982910156,168.60000610351562,179.73800659179688,530.6500244140625
2016-09-27,264.70001220703125,1192.550048828125,541.0,2875.800048828125,3272.64990234375,1098.5999755859377,407.1669921875,1715.6199951171875,607.2000122070312,332.75,3190.699951171875,24643.19921875,104.91999816894531,748.0770263671875,397.9249877929688,649.0250244140625,1418.9000244140625,3451.25,150.0500030517578,897.2999877929688,236.36399841308597,1208.5999755859375,519.875,146.41299438476562,245.8500061035156,176.03500366210938,784.4500122070312,957.5999755859376,5511.39990234375,685.8499755859375,6488.25,126.83300018310548,165.0330047607422,176.1999969482422,555.25,249.0,16800.599609375,770.1500244140625,531.9500122070311,350.5589904785156,1218.050048828125,447.8500061035156,405.3500061035156,3914.800048828125,455.7999877929688,166.60000610351562,181.5749969482422,532.4000244140625
2016-09-28,271.0,1193.5,549.0999755859375,2913.89990234375,3234.64990234375,1106.0999755859377,410.86700439453125,1702.0999755859375,605.7999877929688,328.45001220703125,3200.35009765625,25786.599609375,105.59500122070312,756.1790161132812,398.1499938964844,647.625,1423.550048828125,3451.5,156.89999389648438,887.1500244140625,237.0449981689453,1222.050048828125,519.4749755859375,147.93800354003906,246.9499969482422,177.5749969482422,782.2999877929688,970.5999755859376,5521.7998046875,688.375,6452.5498046875,127.25,167.76699829101562,178.4499969482422,545.3250122070311,253.75,16824.19921875,764.7999877929688,540.0,362.37298583984375,1211.530029296875,440.5,409.70001220703125,3972.64990234375,455.3330078125,174.8000030517578,181.38800048828125,548.0
2016-09-29,256.79998779296875,1167.3499755859375,539.2999877929689,2846.39990234375,3105.699951171875,1037.1500244140623,406.7669982910156,1642.780029296875,602.8499755859375,327.6499938964844,3135.39990234375,24918.30078125,102.22000122070312,729.2860107421875,395.5249938964844,638.75,1401.4000244140625,3428.25,150.0,878.2999877929688,227.59100341796875,1197.8499755859375,514.5999755859375,143.375,245.6999969482422,167.8350067138672,772.5999755859375,958.4000244140624,5438.60009765625,682.2000122070312,6353.2001953125,124.54199981689452,166.76699829101562,173.39999389648438,536.2249755859375,247.25,16988.900390625,735.8499755859375,526.2999877929689,351.3689880371094,1218.9000244140625,427.1499938964844,393.1499938964844,3861.300048828125,433.5329895019531,168.60000610351562,177.0749969482422,549.7000122070311
2016-09-30,256.75,1160.699951171875,541.3499755859375,2827.60009765625,3069.550048828125,1055.9000244140623,408.3999938964844,1682.0,580.0499877929688,322.29998779296875,3107.39990234375,24827.80078125,105.37000274658205,749.2620239257812,399.95001220703125,636.4249877929688,1393.449951171875,3413.699951171875,152.6999969482422,867.8499755859375,229.2270050048828,1195.949951171875,518.0250244140625,145.625,241.3500061035156,172.93499755859375,777.0,955.4329833984376,5477.2998046875,702.8499755859375,6432.85009765625,123.33300018310548,171.10000610351562,176.5500030517578,541.8499755859375,251.25,17042.69921875,742.7000122070312,534.8499755859375,356.56201171875,1215.4000244140625,419.8500061035156,395.1000061035156,3851.550048828125,449.2330017089844,172.0500030517578,179.6060028076172,546.75
2016-10-03,264.5,1193.0,550.9000244140625,2880.89990234375,3194.64990234375,1086.699951171875,418.5,1742.780029296875,588.8499755859375,327.8999938964844,3160.550048828125,25796.19921875,108.5199966430664,759.1220092773438,404.2999877929688,643.5999755859375,1425.5,3521.14990234375,154.10000610351562,868.75,232.86399841308597,1232.9000244140625,519.0499877929689,150.9250030517578,242.3000030517578,176.74000549316406,788.0499877929688,980.4669799804688,5681.0,721.9249877929688,6621.89990234375,125.5,173.5,181.1999969482422,545.3499755859375,255.3000030517578,17892.900390625,757.0499877929688,540.7999877929689,364.7550048828125,1205.8499755859375,420.70001220703125,406.6000061035156,3928.449951171875,453.4670104980469,178.75,179.6060028076172,578.8499755859375
2016-10-04,268.70001220703125,1192.550048828125,546.5999755859375,2894.199951171875,3199.85009765625,1083.75,424.9670104980469,1737.6800537109375,597.7999877929688,321.1000061035156,3148.35009765625,25842.400390625,113.18900299072266,761.77197265625,409.07501220703125,644.7750244140625,1432.4000244140625,3534.35009765625,154.25,860.4000244140625,234.7270050048828,1224.300048828125,524.5999755859375,153.16299438476562,241.1999969482422,178.36000061035156,791.7000122070312,966.0999755859376,5680.0,707.6749877929688,6680.9501953125,126.875,182.36700439453125,181.0,548.1749877929689,259.75,17715.19921875,764.2999877929688,549.9500122070311,372.6629943847656,1202.5699462890625,428.70001220703125,406.5499877929688,3953.199951171875,451.0,187.0,180.6750030517578,563.2999877929688
2016-10-05,265.45001220703125,1208.75,535.7000122070311,2857.949951171875,3154.64990234375,1074.25,433.2669982910156,1730.25,591.6500244140625,321.25,3123.14990234375,26281.30078125,112.61299896240234,764.2890014648438,408.0,643.0499877929688,1423.1500244140625,3491.25,157.25,870.9500122070312,232.2270050048828,1215.9000244140625,520.75,154.4250030517578,240.1999969482422,178.77000427246094,782.1500244140625,969.2999877929688,5689.2001953125,699.5999755859375,6775.5498046875,127.04199981689452,177.76699829101562,181.3999938964844,544.7000122070311,260.85000610351557,17767.599609375,759.4500122070312,559.6500244140625,372.2340087890625,1193.1800537109375,425.2999877929688,405.8999938964844,4033.14990234375,453.6000061035156,191.6999969482422,179.83099365234375,567.2000122070312
2016-10-06,264.89999389648443,1209.5,530.7999877929689,2823.050048828125,3159.449951171875,1077.25,447.1329956054688,1733.5,578.7999877929688,318.54998779296875,3077.14990234375,26240.80078125,116.56400299072266,781.708984375,400.7749938964844,640.9749755859375,1426.0,3474.25,158.35000610351562,884.4500122070312,228.40899658203125,1222.1500244140625,513.7000122070311,162.5500030517578,237.3999938964844,176.2550048828125,783.0,969.6669921875,5710.4501953125,686.4500122070312,6723.5498046875,124.125,179.43299865722656,177.89999389648438,555.4000244140625,256.79998779296875,17559.599609375,752.9000244140625,551.4500122070311,371.4240112304688,1194.3800048828125,420.75,398.8500061035156,3960.199951171875,447.6669921875,197.5,179.25,554.9000244140625
2016-10-07,266.85000610351557,1184.5999755859375,533.8499755859375,2883.5,3149.85009765625,1082.5,442.36700439453125,1693.3199462890625,570.0499877929688,318.79998779296875,3054.300048828125,25810.400390625,116.4520034790039,793.9089965820312,403.2749938964844,640.2999877929688,1403.699951171875,3474.199951171875,158.0,877.25,227.8179931640625,1220.8499755859375,506.2749938964844,160.22500610351562,238.9499969482422,177.2100067138672,782.6500244140625,971.2999877929688,5683.7998046875,687.0,6727.85009765625,123.58300018310548,178.23300170898438,176.9499969482422,554.5,258.70001220703125,17637.69921875,751.2000122070312,565.7000122070312,387.3349914550781,1183.9000244140625,419.75,395.2999877929688,3933.89990234375,448.1329956054688,194.8500061035156,178.8560028076172,572.2000122070312
2016-10-10,264.0,1212.6500244140625,531.5499877929689,2876.39990234375,3119.89990234375,1073.949951171875,438.5329895019531,1688.4000244140625,580.6500244140625,318.8999938964844,3078.64990234375,25804.599609375,117.87200164794922,785.968994140625,406.5,642.1749877929688,1391.449951171875,3488.85009765625,160.75,876.1500244140625,227.36399841308597,1221.050048828125,514.9749755859375,158.5500030517578,240.1000061035156,181.4750061035156,780.2000122070312,966.6669921875,5712.35009765625,688.4500122070312,6632.60009765625,122.20800018310548,177.9669952392578,178.0500030517578,548.1749877929689,256.60000610351557,17595.69921875,755.4500122070312,562.0499877929689,398.625,1190.1500244140625,421.8500061035156,403.70001220703125,3976.75,447.2669982910156,199.5500030517578,178.875,568.5999755859375
2016-10-13,251.1000061035156,1216.5999755859375,518.7999877929689,2825.25,3117.60009765625,1053.949951171875,438.0669860839844,1662.719970703125,582.0,315.5,3050.14990234375,25803.19921875,116.35299682617188,769.781005859375,401.6499938964844,631.375,1338.9000244140625,3500.550048828125,155.14999389648438,862.0499877929688,219.2270050048828,1216.3499755859375,526.1749877929689,156.66299438476562,238.9499969482422,177.22999572753906,772.3499755859375,958.9329833984376,5718.5498046875,684.875,6542.89990234375,120.625,181.8329925537109,175.0,528.5750122070311,249.6499938964844,17484.400390625,739.7000122070312,544.8499755859375,394.24200439453125,1164.449951171875,422.20001220703125,388.20001220703125,3985.75,446.2330017089844,196.0,179.343994140625,546.5499877929689
2016-10-14,254.3500061035156,1205.75,520.6500244140625,2798.300048828125,3174.949951171875,1061.300048828125,444.5669860839844,1665.3800048828125,587.0,313.04998779296875,3031.25,25400.19921875,121.0500030517578,770.8259887695312,406.3500061035156,630.9000244140625,1316.050048828125,3481.60009765625,154.60000610351562,842.25,219.7729949951172,1218.6500244140625,513.5750122070311,160.75,239.8999938964844,174.25,781.75,983.2329711914062,5690.4501953125,678.5499877929688,6877.25,120.83300018310548,184.6999969482422,177.6999969482422,538.8250122070311,252.1000061035156,17114.69921875,745.5,556.0999755859375,392.81298828125,1183.0999755859375,419.1000061035156,385.25,4036.5,455.5669860839844,195.6999969482422,178.125,528.5
2016-10-17,250.75,1182.300048828125,519.0,2753.85009765625,3197.0,1078.8499755859377,439.3999938964844,1653.199951171875,586.0,311.25,3028.949951171875,24647.400390625,120.33300018310548,751.77197265625,404.20001220703125,618.8499755859375,1301.949951171875,3405.5,150.64999389648438,849.25,235.2270050048828,1209.0,511.20001220703125,160.5749969482422,240.6000061035156,171.97500610351562,769.25,965.2999877929688,5599.10009765625,656.5499877929688,6758.10009765625,122.91699981689452,185.63299560546875,176.0500030517578,530.3250122070311,253.1999969482422,17454.80078125,733.9500122070312,547.5499877929689,391.3840026855469,1181.219970703125,408.5499877929688,386.1000061035156,4012.85009765625,457.8999938964844,193.0,177.05599975585938,502.6499938964844
2016-10-18,267.0,1174.5,532.4500122070311,2792.64990234375,3326.0,1117.3499755859377,437.8330078125,1632.300048828125,592.75,312.54998779296875,3045.35009765625,25069.099609375,120.65599822998048,758.3170166015625,417.3999938964844,628.9249877929688,1355.25,3409.449951171875,152.35000610351562,855.5999755859375,245.7729949951172,1210.75,519.5250244140625,160.85000610351562,245.9499969482422,178.25999450683594,776.9500122070312,992.1669921875,5626.7001953125,666.6749877929688,6873.89990234375,123.33300018310548,184.3329925537109,176.39999389648438,540.5499877929689,256.89999389648443,17581.69921875,743.5,554.25,404.864990234375,1200.0999755859375,425.1000061035156,390.1000061035156,4022.75,461.7330017089844,196.3999938964844,181.031005859375,514.0999755859375
2016-10-19,271.60000610351557,1169.300048828125,535.5499877929689,2787.949951171875,3361.199951171875,1118.8499755859377,440.3999938964844,1658.449951171875,596.3499755859375,312.54998779296875,3065.5,24978.19921875,122.63899993896484,761.1829833984375,415.2749938964844,629.1749877929688,1342.1500244140625,3361.949951171875,151.0,846.0,240.9550018310547,1211.300048828125,520.9000244140625,163.27499389648438,239.4499969482422,174.88999938964844,774.0,994.0330200195312,5604.60009765625,663.9500122070312,6792.5498046875,124.20800018310548,185.6999969482422,178.5500030517578,543.6749877929689,255.3999938964844,17287.099609375,750.25,550.5,405.8659973144531,1197.550048828125,424.8999938964844,388.3999938964844,4032.550048828125,473.5,198.5,185.625,508.3500061035156
2016-10-20,285.25,1165.75,540.0499877929689,2796.550048828125,3337.300048828125,1121.4000244140623,441.4330139160156,1656.5699462890625,596.5999755859375,312.6000061035156,3078.800048828125,24988.599609375,123.56700134277344,762.2670288085938,407.7749938964844,627.75,1359.949951171875,3362.0,155.25,840.2999877929688,252.36399841308597,1206.800048828125,518.3250122070311,160.64999389648438,239.3500061035156,174.0850067138672,772.3499755859375,1002.4299926757812,5644.5,663.7000122070312,6842.7998046875,124.16699981689452,187.56700134277344,178.64999389648438,543.7750244140625,260.20001220703125,17340.69921875,745.5,546.8499755859375,408.2950134277344,1200.5699462890625,425.0,389.6000061035156,4007.10009765625,476.6329956054688,207.6000061035156,185.7749938964844,520.25
